X_MM;Fi;Brightness
513;226,000;0,055
507;227,000;0,057
508;227,000;0,052
509;227,000;0,056
510;227,000;0,086
511;227,000;0,054
512;227,000;0,056
513;227,000;0,056
507;228,000;0,056
508;228,000;0,052
509;228,000;0,057
510;228,000;0,087
511;228,000;0,055
512;228,000;0,057
513;228,000;0,056
507;229,000;0,056
508;229,000;0,052
509;229,000;0,057
510;229,000;0,087
511;229,000;0,055
512;229,000;0,057
513;229,000;0,057
507;230,000;0,056
508;230,000;0,052
509;230,000;0,058
510;230,000;0,088
511;230,000;0,056
512;230,000;0,057
513;230,000;0,058
507;231,000;0,057
508;231,000;0,053
509;231,000;0,059
510;231,000;0,088
511;231,000;0,057
512;231,000;0,056
513;231,000;0,059
507;232,000;0,057
508;232,000;0,053
509;232,000;0,060
510;232,000;0,088
511;232,000;0,058
512;232,000;0,055
513;232,000;0,061
507;233,000;0,058
508;233,000;0,053
509;233,000;0,060
510;233,000;0,090
511;233,000;0,058
512;233,000;0,055
513;233,000;0,061
507;234,000;0,058
508;234,000;0,053
509;234,000;0,060
510;234,000;0,090
511;234,000;0,059
512;234,000;0,054
513;234,000;0,062
507;235,000;0,058
508;235,000;0,054
509;235,000;0,061
510;235,000;0,089
511;235,000;0,059
512;235,000;0,054
513;235,000;0,062
507;236,000;0,058
508;236,000;0,054
509;236,000;0,062
510;236,000;0,087
511;236,000;0,059
512;236,000;0,053
513;236,000;0,061
507;237,000;0,058
508;237,000;0,054
509;237,000;0,063
510;237,000;0,088
511;237,000;0,060
512;237,000;0,053
513;237,000;0,062
507;238,000;0,058
508;238,000;0,054
509;238,000;0,063
510;238,000;0,088
511;238,000;0,060
512;238,000;0,053
513;238,000;0,063
507;239,000;0,059
508;239,000;0,055
509;239,000;0,064
510;239,000;0,089
511;239,000;0,060
512;239,000;0,053
513;239,000;0,063
507;240,000;0,059
508;240,000;0,055
509;240,000;0,064
510;240,000;0,092
511;240,000;0,061
512;240,000;0,054
513;240,000;0,064
507;241,000;0,059
508;241,000;0,056
509;241,000;0,066
510;241,000;0,096
511;241,000;0,062
512;241,000;0,055
513;241,000;0,065
507;242,000;0,060
508;242,000;0,057
509;242,000;0,068
510;242,000;0,102
511;242,000;0,065
512;242,000;0,057
513;242,000;0,068
507;243,000;0,063
508;243,000;0,058
509;243,000;0,066
510;243,000;0,109
511;243,000;0,069
512;243,000;0,058
513;243,000;0,072
507;244,000;0,065
508;244,000;0,060
509;244,000;0,068
510;244,000;0,113
511;244,000;0,072
512;244,000;0,062
513;244,000;0,075
507;245,000;0,067
508;245,000;0,061
509;245,000;0,070
510;245,000;0,114
511;245,000;0,074
512;245,000;0,064
513;245,000;0,078
507;246,000;0,069
508;246,000;0,062
509;246,000;0,071
510;246,000;0,113
511;246,000;0,075
512;246,000;0,066
513;246,000;0,078
507;247,000;0,071
508;247,000;0,063
509;247,000;0,072
510;247,000;0,112
511;247,000;0,075
512;247,000;0,067
513;247,000;0,078
507;248,000;0,072
508;248,000;0,064
509;248,000;0,072
510;248,000;0,110
511;248,000;0,074
512;248,000;0,066
513;248,000;0,077
507;249,000;0,072
508;249,000;0,064
509;249,000;0,071
510;249,000;0,108
511;249,000;0,074
512;249,000;0,065
513;249,000;0,077
507;250,000;0,073
508;250,000;0,064
509;250,000;0,070
510;250,000;0,107
511;250,000;0,073
512;250,000;0,064
513;250,000;0,076
507;251,000;0,073
508;251,000;0,064
509;251,000;0,068
510;251,000;0,104
511;251,000;0,072
512;251,000;0,063
513;251,000;0,076
507;252,000;0,075
508;252,000;0,065
509;252,000;0,067
510;252,000;0,101
511;252,000;0,070
512;252,000;0,063
513;252,000;0,076
507;253,000;0,076
508;253,000;0,065
509;253,000;0,067
510;253,000;0,099
511;253,000;0,069
512;253,000;0,063
513;253,000;0,077
507;254,000;0,077
508;254,000;0,065
509;254,000;0,066
510;254,000;0,097
511;254,000;0,067
512;254,000;0,063
513;254,000;0,077
507;255,000;0,078
508;255,000;0,065
509;255,000;0,066
510;255,000;0,095
511;255,000;0,065
512;255,000;0,064
513;255,000;0,078
507;256,000;0,078
508;256,000;0,066
509;256,000;0,065
510;256,000;0,093
511;256,000;0,064
512;256,000;0,064
513;256,000;0,079
507;257,000;0,079
508;257,000;0,066
509;257,000;0,065
510;257,000;0,091
511;257,000;0,063
512;257,000;0,064
513;257,000;0,081
507;258,000;0,080
508;258,000;0,067
509;258,000;0,065
510;258,000;0,089
511;258,000;0,063
512;258,000;0,065
513;258,000;0,085
507;259,000;0,080
508;259,000;0,068
509;259,000;0,065
510;259,000;0,088
511;259,000;0,063
512;259,000;0,066
513;259,000;0,088
507;260,000;0,081
508;260,000;0,068
509;260,000;0,065
510;260,000;0,086
511;260,000;0,062
512;260,000;0,066
513;260,000;0,091
507;261,000;0,081
508;261,000;0,069
509;261,000;0,065
510;261,000;0,086
511;261,000;0,062
512;261,000;0,067
513;261,000;0,092
507;262,000;0,081
508;262,000;0,070
509;262,000;0,066
510;262,000;0,086
511;262,000;0,062
512;262,000;0,068
513;262,000;0,092
507;263,000;0,082
508;263,000;0,071
509;263,000;0,066
510;263,000;0,087
511;263,000;0,063
512;263,000;0,069
513;263,000;0,092
507;264,000;0,082
508;264,000;0,071
509;264,000;0,067
510;264,000;0,087
511;264,000;0,064
512;264,000;0,070
513;264,000;0,090
507;265,000;0,082
508;265,000;0,071
509;265,000;0,067
510;265,000;0,088
511;265,000;0,065
512;265,000;0,071
513;265,000;0,086
507;266,000;0,083
508;266,000;0,071
509;266,000;0,068
510;266,000;0,090
511;266,000;0,067
512;266,000;0,071
513;266,000;0,083
507;267,000;0,083
508;267,000;0,071
509;267,000;0,068
510;267,000;0,091
511;267,000;0,068
512;267,000;0,071
513;267,000;0,080
507;268,000;0,084
508;268,000;0,071
509;268,000;0,070
510;268,000;0,092
511;268,000;0,070
512;268,000;0,072
513;268,000;0,078
507;269,000;0,084
508;269,000;0,072
509;269,000;0,071
510;269,000;0,092
511;269,000;0,071
512;269,000;0,073
513;269,000;0,078
507;270,000;0,084
508;270,000;0,072
509;270,000;0,072
510;270,000;0,092
511;270,000;0,071
512;270,000;0,074
513;270,000;0,077
507;271,000;0,084
508;271,000;0,072
509;271,000;0,074
510;271,000;0,090
511;271,000;0,070
512;271,000;0,074
513;271,000;0,076
507;272,000;0,084
508;272,000;0,072
509;272,000;0,074
510;272,000;0,088
511;272,000;0,069
512;272,000;0,074
513;272,000;0,075
507;273,000;0,082
508;273,000;0,072
509;273,000;0,075
510;273,000;0,086
511;273,000;0,068
512;273,000;0,074
513;273,000;0,074
507;274,000;0,081
508;274,000;0,071
509;274,000;0,075
510;274,000;0,084
511;274,000;0,068
512;274,000;0,073
513;274,000;0,074
507;275,000;0,080
508;275,000;0,069
509;275,000;0,075
510;275,000;0,083
511;275,000;0,068
512;275,000;0,072
513;275,000;0,073
507;276,000;0,078
508;276,000;0,067
509;276,000;0,074
510;276,000;0,082
511;276,000;0,067
512;276,000;0,071
513;276,000;0,072
507;277,000;0,075
508;277,000;0,066
509;277,000;0,072
510;277,000;0,081
511;277,000;0,066
512;277,000;0,070
513;277,000;0,072
507;278,000;0,074
508;278,000;0,065
509;278,000;0,071
510;278,000;0,080
511;278,000;0,067
512;278,000;0,069
513;278,000;0,072
507;279,000;0,073
508;279,000;0,064
509;279,000;0,070
510;279,000;0,080
511;279,000;0,068
512;279,000;0,069
513;279,000;0,073
507;280,000;0,074
508;280,000;0,064
509;280,000;0,070
510;280,000;0,080
511;280,000;0,068
512;280,000;0,069
513;280,000;0,073
507;281,000;0,075
508;281,000;0,064
509;281,000;0,071
510;281,000;0,080
511;281,000;0,069
512;281,000;0,071
513;281,000;0,074
507;282,000;0,076
508;282,000;0,065
509;282,000;0,072
510;282,000;0,080
511;282,000;0,070
512;282,000;0,072
513;282,000;0,076
507;283,000;0,076
508;283,000;0,065
509;283,000;0,073
510;283,000;0,080
511;283,000;0,071
512;283,000;0,074
513;283,000;0,077
507;284,000;0,075
508;284,000;0,064
509;284,000;0,072
510;284,000;0,080
511;284,000;0,071
512;284,000;0,074
513;284,000;0,077
507;285,000;0,074
508;285,000;0,064
509;285,000;0,071
510;285,000;0,079
511;285,000;0,069
512;285,000;0,074
513;285,000;0,075
507;286,000;0,072
508;286,000;0,063
509;286,000;0,069
510;286,000;0,077
511;286,000;0,068
512;286,000;0,073
513;286,000;0,074
507;287,000;0,070
508;287,000;0,061
509;287,000;0,067
510;287,000;0,076
511;287,000;0,067
512;287,000;0,072
513;287,000;0,072
507;288,000;0,069
508;288,000;0,059
509;288,000;0,066
510;288,000;0,075
511;288,000;0,066
512;288,000;0,071
513;288,000;0,069
507;289,000;0,068
508;289,000;0,058
509;289,000;0,065
510;289,000;0,075
511;289,000;0,066
512;289,000;0,069
513;289,000;0,068
507;290,000;0,067
508;290,000;0,058
509;290,000;0,065
510;290,000;0,075
511;290,000;0,065
512;290,000;0,068
513;290,000;0,067
507;291,000;0,067
508;291,000;0,058
509;291,000;0,065
510;291,000;0,076
511;291,000;0,065
512;291,000;0,067
513;291,000;0,066
507;292,000;0,066
508;292,000;0,058
509;292,000;0,064
510;292,000;0,075
511;292,000;0,064
512;292,000;0,066
513;292,000;0,065
507;293,000;0,065
508;293,000;0,058
509;293,000;0,062
510;293,000;0,072
511;293,000;0,063
512;293,000;0,065
513;293,000;0,065
507;294,000;0,062
508;294,000;0,057
509;294,000;0,060
510;294,000;0,069
511;294,000;0,061
512;294,000;0,063
513;294,000;0,062
507;295,000;0,060
508;295,000;0,056
509;295,000;0,058
510;295,000;0,066
511;295,000;0,059
512;295,000;0,062
513;295,000;0,059
507;296,000;0,059
508;296,000;0,055
509;296,000;0,056
510;296,000;0,064
511;296,000;0,057
512;296,000;0,060
513;296,000;0,056
507;297,000;0,058
508;297,000;0,054
509;297,000;0,055
510;297,000;0,063
511;297,000;0,056
512;297,000;0,058
513;297,000;0,055
507;298,000;0,058
508;298,000;0,054
509;298,000;0,054
510;298,000;0,062
511;298,000;0,055
512;298,000;0,057
513;298,000;0,054
507;299,000;0,057
508;299,000;0,054
509;299,000;0,054
510;299,000;0,061
511;299,000;0,054
512;299,000;0,057
513;299,000;0,054
507;300,000;0,057
508;300,000;0,054
509;300,000;0,053
510;300,000;0,061
511;300,000;0,053
512;300,000;0,056
513;300,000;0,053
507;301,000;0,057
508;301,000;0,054
509;301,000;0,053
510;301,000;0,060
511;301,000;0,053
512;301,000;0,056
513;301,000;0,053
507;302,000;0,056
508;302,000;0,055
509;302,000;0,053
510;302,000;0,060
511;302,000;0,052
512;302,000;0,056
513;302,000;0,052
507;303,000;0,057
508;303,000;0,055
509;303,000;0,053
510;303,000;0,059
511;303,000;0,052
512;303,000;0,056
513;303,000;0,052
507;304,000;0,057
508;304,000;0,055
509;304,000;0,053
510;304,000;0,059
511;304,000;0,052
512;304,000;0,056
513;304,000;0,052
507;305,000;0,057
508;305,000;0,055
509;305,000;0,052
510;305,000;0,059
511;305,000;0,051
512;305,000;0,055
513;305,000;0,052
507;306,000;0,056
508;306,000;0,055
509;306,000;0,052
510;306,000;0,059
511;306,000;0,051
512;306,000;0,055
513;306,000;0,052
507;307,000;0,055
508;307,000;0,055
509;307,000;0,052
510;307,000;0,058
511;307,000;0,051
512;307,000;0,055
513;307,000;0,052
507;308,000;0,054
508;308,000;0,054
509;308,000;0,052
510;308,000;0,057
511;308,000;0,051
512;308,000;0,054
513;308,000;0,052
507;309,000;0,053
508;309,000;0,054
509;309,000;0,052
510;309,000;0,057
511;309,000;0,050
512;309,000;0,054
513;309,000;0,052
507;310,000;0,053
508;310,000;0,053
509;310,000;0,052
510;310,000;0,056
511;310,000;0,050
512;310,000;0,053
513;310,000;0,051
507;311,000;0,052
508;311,000;0,053
509;311,000;0,052
510;311,000;0,056
511;311,000;0,050
512;311,000;0,053
513;311,000;0,051
507;312,000;0,052
508;312,000;0,053
509;312,000;0,052
510;312,000;0,056
511;312,000;0,050
512;312,000;0,053
513;312,000;0,051
507;313,000;0,051
508;313,000;0,053
509;313,000;0,052
510;313,000;0,056
511;313,000;0,050
512;313,000;0,052
513;313,000;0,051
507;314,000;0,051
508;314,000;0,053
509;314,000;0,051
510;314,000;0,056
511;314,000;0,050
512;314,000;0,052
513;314,000;0,051
507;315,000;0,051
508;315,000;0,053
509;315,000;0,051
510;315,000;0,056
511;315,000;0,050
512;315,000;0,052
513;315,000;0,051
507;316,000;0,051
508;316,000;0,053
509;316,000;0,051
510;316,000;0,056
511;316,000;0,050
512;316,000;0,052
513;316,000;0,051
507;317,000;0,051
508;317,000;0,053
509;317,000;0,051
510;317,000;0,056
511;317,000;0,050
512;317,000;0,051
513;317,000;0,051
507;318,000;0,051
508;318,000;0,053
509;318,000;0,051
510;318,000;0,056
511;318,000;0,050
512;318,000;0,051
513;318,000;0,051
507;319,000;0,051
508;319,000;0,053
509;319,000;0,052
510;319,000;0,056
511;319,000;0,051
512;319,000;0,051
513;319,000;0,051
507;320,000;0,051
508;320,000;0,053
509;320,000;0,052
510;320,000;0,056
511;320,000;0,051
512;320,000;0,051
513;320,000;0,051
507;321,000;0,051
508;321,000;0,053
509;321,000;0,052
510;321,000;0,056
511;321,000;0,051
512;321,000;0,051
513;321,000;0,051
507;322,000;0,051
508;322,000;0,053
509;322,000;0,052
510;322,000;0,056
511;322,000;0,051
512;322,000;0,051
513;322,000;0,051
507;323,000;0,051
508;323,000;0,052
509;323,000;0,052
510;323,000;0,056
511;323,000;0,051
512;323,000;0,051
513;323,000;0,051
507;324,000;0,051
508;324,000;0,052
509;324,000;0,052
510;324,000;0,056
511;324,000;0,051
512;324,000;0,051
513;324,000;0,051
507;325,000;0,051
508;325,000;0,052
509;325,000;0,052
510;325,000;0,056
511;325,000;0,051
512;325,000;0,051
513;325,000;0,051
507;326,000;0,052
508;326,000;0,052
509;326,000;0,053
510;326,000;0,056
511;326,000;0,052
512;326,000;0,051
513;326,000;0,051
507;327,000;0,052
508;327,000;0,052
509;327,000;0,053
510;327,000;0,056
511;327,000;0,052
512;327,000;0,051
513;327,000;0,051
507;328,000;0,052
508;328,000;0,052
509;328,000;0,053
510;328,000;0,056
511;328,000;0,052
512;328,000;0,052
513;328,000;0,052
507;329,000;0,052
508;329,000;0,052
509;329,000;0,053
510;329,000;0,056
511;329,000;0,052
512;329,000;0,052
513;329,000;0,052
507;330,000;0,052
508;330,000;0,052
509;330,000;0,053
510;330,000;0,056
511;330,000;0,052
512;330,000;0,052
513;330,000;0,052
507;331,000;0,053
508;331,000;0,053
509;331,000;0,054
510;331,000;0,057
511;331,000;0,052
512;331,000;0,052
513;331,000;0,052
507;332,000;0,053
508;332,000;0,053
509;332,000;0,054
510;332,000;0,057
511;332,000;0,053
512;332,000;0,052
513;332,000;0,052
507;333,000;0,053
508;333,000;0,053
509;333,000;0,054
510;333,000;0,057
511;333,000;0,053
512;333,000;0,052
513;333,000;0,052
507;334,000;0,053
508;334,000;0,053
509;334,000;0,054
510;334,000;0,057
511;334,000;0,053
512;334,000;0,053
513;334,000;0,052
507;335,000;0,053
508;335,000;0,053
509;335,000;0,054
510;335,000;0,057
511;335,000;0,053
512;335,000;0,053
513;335,000;0,053
507;336,000;0,053
508;336,000;0,053
509;336,000;0,055
510;336,000;0,057
511;336,000;0,054
512;336,000;0,053
513;336,000;0,053
507;337,000;0,054
508;337,000;0,054
509;337,000;0,055
510;337,000;0,058
511;337,000;0,054
512;337,000;0,053
513;337,000;0,053
507;338,000;0,054
508;338,000;0,054
509;338,000;0,055
510;338,000;0,058
511;338,000;0,054
512;338,000;0,053
513;338,000;0,053
507;339,000;0,054
508;339,000;0,054
509;339,000;0,055
510;339,000;0,058
511;339,000;0,054
512;339,000;0,054
513;339,000;0,053
507;340,000;0,054
508;340,000;0,054
509;340,000;0,056
510;340,000;0,058
511;340,000;0,054
512;340,000;0,054
513;340,000;0,053
507;341,000;0,054
508;341,000;0,055
509;341,000;0,056
510;341,000;0,058
511;341,000;0,055
512;341,000;0,054
513;341,000;0,054
507;342,000;0,055
508;342,000;0,055
509;342,000;0,056
510;342,000;0,059
511;342,000;0,055
512;342,000;0,054
513;342,000;0,054
507;343,000;0,055
508;343,000;0,055
509;343,000;0,057
510;343,000;0,059
511;343,000;0,055
512;343,000;0,054
513;343,000;0,054
507;344,000;0,056
508;344,000;0,056
509;344,000;0,057
510;344,000;0,059
511;344,000;0,056
512;344,000;0,055
513;344,000;0,054
507;345,000;0,056
508;345,000;0,056
509;345,000;0,057
510;345,000;0,060
511;345,000;0,056
512;345,000;0,055
513;345,000;0,055
507;346,000;0,057
508;346,000;0,057
509;346,000;0,058
510;346,000;0,060
511;346,000;0,056
512;346,000;0,056
513;346,000;0,055
507;347,000;0,057
508;347,000;0,057
509;347,000;0,058
510;347,000;0,060
511;347,000;0,057
512;347,000;0,056
513;347,000;0,055
507;348,000;0,058
508;348,000;0,058
509;348,000;0,059
510;348,000;0,061
511;348,000;0,057
512;348,000;0,056
513;348,000;0,056
507;349,000;0,058
508;349,000;0,058
509;349,000;0,060
510;349,000;0,061
511;349,000;0,058
512;349,000;0,057
513;349,000;0,056
507;350,000;0,059
508;350,000;0,059
509;350,000;0,060
510;350,000;0,062
511;350,000;0,058
512;350,000;0,057
513;350,000;0,057
507;351,000;0,059
508;351,000;0,059
509;351,000;0,061
510;351,000;0,062
511;351,000;0,059
512;351,000;0,058
513;351,000;0,057
507;352,000;0,060
508;352,000;0,060
509;352,000;0,062
510;352,000;0,063
511;352,000;0,059
512;352,000;0,058
513;352,000;0,058
507;353,000;0,061
508;353,000;0,060
509;353,000;0,062
510;353,000;0,064
511;353,000;0,060
512;353,000;0,059
513;353,000;0,058
507;354,000;0,061
508;354,000;0,061
509;354,000;0,063
510;354,000;0,064
511;354,000;0,060
512;354,000;0,059
513;354,000;0,059
507;355,000;0,062
508;355,000;0,062
509;355,000;0,064
510;355,000;0,065
511;355,000;0,061
512;355,000;0,060
513;355,000;0,059
507;356,000;0,063
508;356,000;0,062
509;356,000;0,064
510;356,000;0,065
511;356,000;0,061
512;356,000;0,060
513;356,000;0,060
507;357,000;0,063
508;357,000;0,063
509;357,000;0,065
510;357,000;0,066
511;357,000;0,062
512;357,000;0,061
513;357,000;0,060
507;358,000;0,064
508;358,000;0,063
509;358,000;0,066
510;358,000;0,066
511;358,000;0,062
512;358,000;0,061
513;358,000;0,061
507;359,000;0,065
508;359,000;0,064
509;359,000;0,066
510;359,000;0,067
511;359,000;0,063
512;359,000;0,062
513;359,000;0,061
514;0,000;0,067
515;0,000;0,068
516;0,000;0,067
517;0,000;0,067
518;0,000;0,066
519;0,000;0,066
520;0,000;0,064
514;1,000;0,068
515;1,000;0,068
516;1,000;0,068
517;1,000;0,068
518;1,000;0,067
519;1,000;0,066
520;1,000;0,064
514;2,000;0,069
515;2,000;0,069
516;2,000;0,069
517;2,000;0,068
518;2,000;0,068
519;2,000;0,067
520;2,000;0,065
514;3,000;0,070
515;3,000;0,070
516;3,000;0,070
517;3,000;0,069
518;3,000;0,068
519;3,000;0,068
520;3,000;0,066
514;4,000;0,071
515;4,000;0,071
516;4,000;0,071
517;4,000;0,070
518;4,000;0,069
519;4,000;0,069
520;4,000;0,067
514;5,000;0,072
515;5,000;0,072
516;5,000;0,071
517;5,000;0,071
518;5,000;0,070
519;5,000;0,070
520;5,000;0,067
514;6,000;0,072
515;6,000;0,072
516;6,000;0,072
517;6,000;0,072
518;6,000;0,071
519;6,000;0,070
520;6,000;0,068
514;7,000;0,073
515;7,000;0,073
516;7,000;0,073
517;7,000;0,073
518;7,000;0,072
519;7,000;0,071
520;7,000;0,069
514;8,000;0,074
515;8,000;0,074
516;8,000;0,074
517;8,000;0,074
518;8,000;0,073
519;8,000;0,072
520;8,000;0,070
514;9,000;0,075
515;9,000;0,075
516;9,000;0,075
517;9,000;0,075
518;9,000;0,073
519;9,000;0,073
520;9,000;0,071
514;10,000;0,076
515;10,000;0,076
516;10,000;0,076
517;10,000;0,075
518;10,000;0,074
519;10,000;0,074
520;10,000;0,071
514;11,000;0,076
515;11,000;0,076
516;11,000;0,076
517;11,000;0,076
518;11,000;0,075
519;11,000;0,075
520;11,000;0,072
514;12,000;0,077
515;12,000;0,077
516;12,000;0,077
517;12,000;0,077
518;12,000;0,076
519;12,000;0,075
520;12,000;0,073
514;13,000;0,078
515;13,000;0,078
516;13,000;0,078
517;13,000;0,077
518;13,000;0,076
519;13,000;0,076
520;13,000;0,074
514;14,000;0,078
515;14,000;0,078
516;14,000;0,078
517;14,000;0,078
518;14,000;0,077
519;14,000;0,077
520;14,000;0,074
514;15,000;0,079
515;15,000;0,079
516;15,000;0,079
517;15,000;0,079
518;15,000;0,078
519;15,000;0,077
520;15,000;0,075
514;16,000;0,080
515;16,000;0,080
516;16,000;0,080
517;16,000;0,079
518;16,000;0,079
519;16,000;0,078
520;16,000;0,076
514;17,000;0,080
515;17,000;0,080
516;17,000;0,080
517;17,000;0,080
518;17,000;0,079
519;17,000;0,079
520;17,000;0,077
514;18,000;0,081
515;18,000;0,081
516;18,000;0,081
517;18,000;0,081
518;18,000;0,080
519;18,000;0,079
520;18,000;0,077
514;19,000;0,081
515;19,000;0,081
516;19,000;0,082
517;19,000;0,081
518;19,000;0,081
519;19,000;0,080
520;19,000;0,078
514;20,000;0,082
515;20,000;0,082
516;20,000;0,082
517;20,000;0,082
518;20,000;0,081
519;20,000;0,081
520;20,000;0,078
514;21,000;0,082
515;21,000;0,082
516;21,000;0,083
517;21,000;0,082
518;21,000;0,082
519;21,000;0,081
520;21,000;0,079
514;22,000;0,083
515;22,000;0,083
516;22,000;0,083
517;22,000;0,083
518;22,000;0,082
519;22,000;0,082
520;22,000;0,080
514;23,000;0,083
515;23,000;0,083
516;23,000;0,084
517;23,000;0,084
518;23,000;0,083
519;23,000;0,083
520;23,000;0,080
514;24,000;0,084
515;24,000;0,084
516;24,000;0,085
517;24,000;0,084
518;24,000;0,084
519;24,000;0,083
520;24,000;0,081
514;25,000;0,084
515;25,000;0,085
516;25,000;0,085
517;25,000;0,085
518;25,000;0,084
519;25,000;0,084
520;25,000;0,082
514;26,000;0,085
515;26,000;0,085
516;26,000;0,086
517;26,000;0,085
518;26,000;0,085
519;26,000;0,084
520;26,000;0,082
514;27,000;0,085
515;27,000;0,086
516;27,000;0,086
517;27,000;0,086
518;27,000;0,085
519;27,000;0,085
520;27,000;0,083
514;28,000;0,086
515;28,000;0,086
516;28,000;0,087
517;28,000;0,087
518;28,000;0,086
519;28,000;0,085
520;28,000;0,083
514;29,000;0,086
515;29,000;0,087
516;29,000;0,087
517;29,000;0,087
518;29,000;0,086
519;29,000;0,086
520;29,000;0,084
514;30,000;0,087
515;30,000;0,087
516;30,000;0,088
517;30,000;0,088
518;30,000;0,087
